"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2017-01-27T22:16:42Z"
"Version","20170127221642"
"OfferCode","AmazonS3"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Availability","Storage Class","Volume Type","Fee Code","Fee Description","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Durability"
"3PK46XP5X78ZR3XW","JRTCKXETXF","3PK46XP5X78ZR3XW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - Canada (Central) data transfer to South America (Sao Paulo)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","Canada (Central)","AWS Region","South America (Sao Paulo)","AWS Region","CAN1-SAE1-AWS-Out-Bytes","",
"JE4UFZ6XC9ZDH46C","JRTCKXETXF","JE4UFZ6XC9ZDH46C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer to EU (London)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Canada (Central)","AWS Region","EU (London)","AWS Region","CAN1-EUW2-AWS-Out-ABytes","",
"RCJEFQYYSPC49XFZ","JRTCKXETXF","RCJEFQYYSPC49XFZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer from Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","Asia Pacific (Mumbai)","AWS Region","Asia Pacific (Singapore)","AWS Region","APS3-APS1-AWS-In-ABytes","",
"CAWWUXARJF6D2C27","JRTCKXETXF","CAWWUXARJF6D2C27.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","US East (Ohio)","AWS Region","Asia Pacific (Sydney)","AWS Region","USE2-APS2-AWS-In-ABytes-T2","",
"U8YU92433GRQ5P4J","JRTCKXETXF","U8YU92433GRQ5P4J.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer from Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","US West (Oregon)","AWS Region","Asia Pacific (Sydney)","AWS Region","USW2-APS2-AWS-In-ABytes-T1","",
"UN54Y65HV5ZNFMA9","JRTCKXETXF","UN54Y65HV5ZNFMA9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer from Asia Pacific (Seoul)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","South America (Sao Paulo)","AWS Region","Asia Pacific (Seoul)","AWS Region","SAE1-APN2-AWS-In-ABytes-T2","",
"3DXB9NTW6Z5EEBK8","JRTCKXETXF","3DXB9NTW6Z5EEBK8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Asia Pacific (Singapore)","AWS Region","Asia Pacific (Mumbai)","AWS Region","APS1-APS3-AWS-In-ABytes-T1","",
"BRDE588JVSNAD298","JRTCKXETXF","BRDE588JVSNAD298.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0056 per 10,000 GET and all other requests","2017-01-01","0","Inf","Requests","0.0000005600","USD","API Request","AmazonS3","South America (Sao Paulo)","AWS Region",,,,,,"S3-API-Tier2","GET and all other requests",,,,,,"SAE1-Requests-Tier2","",
"HG6RG5VHXDKJPGJK","JRTCKXETXF","HG6RG5VHXDKJPGJK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","US East (Ohio)","AWS Region","US East (N. Virginia)","AWS Region","USE2-USE1-AWS-In-ABytes-T2","",
"RGBFKRVS82UTCHRX","JRTCKXETXF","RGBFKRVS82UTCHRX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to Asia Pacific (Tokyo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","US East (Ohio)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USE2-APN1-AWS-Out-ABytes","",
"5EAS973UA34PRJAV","JRTCKXETXF","5EAS973UA34PRJAV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer to Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","Asia Pacific (Sydney)","AWS Region","Asia Pacific (Singapore)","AWS Region","APS2-APS1-AWS-Out-ABytes-T1","",
"YT5HF5TNMGA799CF","JRTCKXETXF","YT5HF5TNMGA799CF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from South America (Sao Paulo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","US East (Ohio)","AWS Region","South America (Sao Paulo)","AWS Region","USE2-SAE1-AWS-In-ABytes","",
"UHTGBNMBH6KNB8JJ","JRTCKXETXF","UHTGBNMBH6KNB8JJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","US East (Ohio)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USE2-APS3-AWS-In-ABytes-T2","",
"WTXYRHU6YKZ6B944","JRTCKXETXF","WTXYRHU6YKZ6B944.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","South America (Sao Paulo)","AWS Region","EU (Frankfurt)","AWS Region","SAE1-EUC1-AWS-Out-ABytes-T1","",
"4UD3G6V8XVUY4SEH","JRTCKXETXF","4UD3G6V8XVUY4SEH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer from Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","Asia Pacific (Tokyo)","AWS Region","Asia Pacific (Singapore)","AWS Region","APN1-APS1-AWS-In-ABytes","",
"TSAFN7CJ3YMHVEMN","JRTCKXETXF","TSAFN7CJ3YMHVEMN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer to EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","EU (Ireland)","AWS Region","South America (Sao Paulo)","AWS Region","EU-SAE1-AWS-Out-ABytes","",
"WZ62NSWBPRK7T4QQ","JRTCKXETXF","WZ62NSWBPRK7T4QQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer from Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","South America (Sao Paulo)","AWS Region","Asia Pacific (Singapore)","AWS Region","SAE1-APS1-AWS-In-ABytes-T2","",
"8SGB4NZFQXFSAV4U","JRTCKXETXF","8SGB4NZFQXFSAV4U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer to EU (Ireland)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Canada (Central)","AWS Region","EU (Ireland)","AWS Region","CAN1-EU-AWS-Out-ABytes","",
"Y73WWT4EC9CZDNN3","JRTCKXETXF","Y73WWT4EC9CZDNN3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer to EU (Ireland)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","US West (Oregon)","AWS Region","EU (Ireland)","AWS Region","USW2-EU-AWS-Out-ABytes","",
"PGXUMV9MZSQDT9WQ","JRTCKXETXF","PGXUMV9MZSQDT9WQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer to US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Canada (Central)","AWS Region","US East (Ohio)","AWS Region","CAN1-USE2-AWS-Out-ABytes","",
"UKUDDFBHUB2AUWPH","JRTCKXETXF","UKUDDFBHUB2AUWPH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 10,000 GET and all other requests to Standard-Infrequent Access     ","2017-01-01","0","Inf","Requests","0.0000010000","USD","API Request","AmazonS3","Asia Pacific (Seoul)","AWS Region",,,,,,"S3-API-SIA-Tier2","GET and all other requests  to Standard-Infrequent Access",,,,,,"APN2-Requests-SIA-Tier2","",
"EY98XK7CX3TDFSEU","JRTCKXETXF","EY98XK7CX3TDFSEU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer to South America (Sao Paulo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Tokyo)","AWS Region","South America (Sao Paulo)","AWS Region","APN1-SAE1-AWS-Out-ABytes","",
"8P6XTFVC9AR7ZS3P","JRTCKXETXF","8P6XTFVC9AR7ZS3P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","EU (Ireland)","AWS Region","US West (Oregon)","AWS Region","EU-USW2-AWS-In-ABytes","",
"Y4SKPEJQZVCPU3RJ","JRTCKXETXF","Y4SKPEJQZVCPU3RJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access","2017-01-01","0","Inf","GB","0.0100000000","USD","API Request","AmazonS3","EU (London)","AWS Region",,,,,,"S3-API-SIA-Retrieval","Object Retrieval in Standard-Infrequent Access",,,,,,"EUW2-Retrieval-SIA","",
"9C7873KU3ZQBD6BJ","JRTCKXETXF","9C7873KU3ZQBD6BJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0037 per 10,000 GET and all other requests","2017-01-01","0","Inf","Requests","0.0000003700","USD","API Request","AmazonS3","Asia Pacific (Tokyo)","AWS Region",,,,,,"S3-API-Tier2","GET and all other requests",,,,,,"APN1-Requests-Tier2","",
"C3J6CAXEXRG66B2Y","JRTCKXETXF","C3J6CAXEXRG66B2Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Northern California) data transfer from US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US West (N. California)","AWS Region","US East (N. Virginia)","AWS Region","USW1-USE1-AWS-In-Bytes","",
"HV54MBZTTXMDVPR5","JRTCKXETXF","HV54MBZTTXMDVPR5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer to EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","Asia Pacific (Tokyo)","AWS Region","EU (Frankfurt)","AWS Region","APN1-EUC1-AWS-Out-ABytes-T2","",
"V2MERN8GBVJANGFZ","JRTCKXETXF","V2MERN8GBVJANGFZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer to US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","Canada (Central)","AWS Region","US East (Ohio)","AWS Region","CAN1-USE2-AWS-Out-ABytes-T2","",
"7Z9BH4NQPX8FXPB7","JRTCKXETXF","7Z9BH4NQPX8FXPB7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","US West (N. California)","AWS Region","US East (Ohio)","AWS Region","USW1-USE2-AWS-In-ABytes","",
"G9J33QFSBEA2JDV2","JRTCKXETXF","G9J33QFSBEA2JDV2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer to Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","EU (Ireland)","AWS Region","Canada (Central)","AWS Region","EU-CAN1-AWS-Out-ABytes","",
"PQCHXX3MZ5DA8UBR","JRTCKXETXF","PQCHXX3MZ5DA8UBR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB data transfer in to US East (Ohio) from CloudFront","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US East (Ohio)","AWS Region","Amazon CloudFront","AWS Edge Location","USE2-CloudFront-In-Bytes","",
"JCUPMJCH52PKXFKB","JRTCKXETXF","JCUPMJCH52PKXFKB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to EU (Ireland)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","Asia Pacific (Seoul)","AWS Region","EU (Ireland)","AWS Region","APN2-EU-AWS-Out-ABytes-T2","",
"2UJT8Z2V9462GC28","JRTCKXETXF","2UJT8Z2V9462GC28.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 1,000 transitions to Standard-Infrequent Access","2017-01-01","0","Inf","Requests","0.0000100000","USD","API Request","AmazonS3","US East (Ohio)","AWS Region",,,,,,"S3-API-Tier4","Lifecycle Transition Requests into Standard-Infrequent Access",,,,,,"USE2-Requests-Tier4","",
"PNUBVW4CPC8XA46W","JRTCKXETXF","PNUBVW4CPC8XA46W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB","2017-01-01","0","Inf","GB","0.0100000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"IntraRegion","US East (N. Virginia)","AWS Region","US East (N. Virginia)","AWS Region","DataTransfer-Regional-Bytes","",
"ZNX83R5ZU4NXKACG","JRTCKXETXF","ZNX83R5ZU4NXKACG.JRTCKXETXF.PGHJ3S3EYE","OnDemand","$0.0405 per GB - first 50 TB / month of storage used","2017-01-01","0","51200","GB-Mo","0.0405000000","USD","Storage","AmazonS3","South America (Sao Paulo)","AWS Region","99.99%","General Purpose","Standard",,,,,,,,,,"SAE1-TimedStorage-ByteHrs","","99.999999999%"
"ZNX83R5ZU4NXKACG","JRTCKXETXF","ZNX83R5ZU4NXKACG.JRTCKXETXF.D42MF2PVJS","OnDemand","$0.039 per GB - next 450 TB / month of storage used","2017-01-01","51200","512000","GB-Mo","0.0390000000","USD","Storage","AmazonS3","South America (Sao Paulo)","AWS Region","99.99%","General Purpose","Standard",,,,,,,,,,"SAE1-TimedStorage-ByteHrs","","99.999999999%"
"ZNX83R5ZU4NXKACG","JRTCKXETXF","ZNX83R5ZU4NXKACG.JRTCKXETXF.PXJDJ3YRG3","OnDemand","$0.037 per GB - storage used / month over 500 TB","2017-01-01","512000","Inf","GB-Mo","0.0370000000","USD","Storage","AmazonS3","South America (Sao Paulo)","AWS Region","99.99%","General Purpose","Standard",,,,,,,,,,"SAE1-TimedStorage-ByteHrs","","99.999999999%"
"RWWAGUQ7GSBXGHVE","JRTCKXETXF","RWWAGUQ7GSBXGHVE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","Asia Pacific (Seoul)","AWS Region","Canada (Central)","AWS Region","APN2-CAN1-AWS-Out-ABytes-T1","",
"8ZF7AYEGYB52SDP5","JRTCKXETXF","8ZF7AYEGYB52SDP5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB - AWS GovCloud (US) data transfer to Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0300000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","AWS GovCloud (US)","AWS Region","Asia Pacific (Singapore)","AWS Region","UGW1-APS1-AWS-Out-Bytes","",
"V2ARAHA4T9964FN5","JRTCKXETXF","V2ARAHA4T9964FN5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per GB-Month of storage used for small objects","2017-01-01","0","Inf","GB-Mo","0.0125000000","USD","Fee","AmazonS3","US East (Ohio)","AWS Region",,,,"S3-Storage-SIA-SmObject","Fee for storing small objects (<128KB) in SIA Storage",,,,,,,,"USE2-TimedStorage-SIA-SmObjects","",
"DJEKB32FV4HNZJZY","JRTCKXETXF","DJEKB32FV4HNZJZY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.004 per 10,000 GET and all other requests","2017-01-01","0","Inf","Requests","0.0000004000","USD","API Request","AmazonS3","US East (Ohio)","AWS Region",,,,,,"S3-API-Tier2","GET and all other requests",,,,,,"USE2-Requests-Tier2","",
"ARHHEUH3WM2QNZJF","JRTCKXETXF","ARHHEUH3WM2QNZJF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US West (Oregon) data transfer to US West (Northern California)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","US West (Oregon)","AWS Region","US West (N. California)","AWS Region","USW2-USW1-AWS-Out-Bytes","",
"5DPJREQV549UZ6AK","JRTCKXETXF","5DPJREQV549UZ6AK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","US West (N. California)","AWS Region","Asia Pacific (Sydney)","AWS Region","USW1-APS2-AWS-Out-ABytes","",
"XF47TDHZ2K87Y2RV","JRTCKXETXF","XF47TDHZ2K87Y2RV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","Asia Pacific (Mumbai)","AWS Region","Canada (Central)","AWS Region","APS3-CAN1-AWS-Out-ABytes-T2","",
"Q6PYCV53PENKSRT7","JRTCKXETXF","Q6PYCV53PENKSRT7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer to Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Sydney)","AWS Region","Asia Pacific (Singapore)","AWS Region","APS2-APS1-AWS-Out-ABytes","",
"ERNW52972PRF5U7V","JRTCKXETXF","ERNW52972PRF5U7V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Northern California) data transfer from Asia Pacific (Seoul)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US West (N. California)","AWS Region","Asia Pacific (Seoul)","AWS Region","USW1-APN2-AWS-In-Bytes","",
"7344NB9FMCZS85V9","JRTCKXETXF","7344NB9FMCZS85V9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer to Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","EU (Frankfurt)","AWS Region","Asia Pacific (Sydney)","AWS Region","EUC1-APS2-AWS-Out-ABytes-T2","",
"ZH6S5VG67TPWP36F","JRTCKXETXF","ZH6S5VG67TPWP36F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","Asia Pacific (Singapore)","AWS Region","Asia Pacific (Mumbai)","AWS Region","APS1-APS3-AWS-In-ABytes-T2","",
"SKXY4BWMKBJCPS7Q","JRTCKXETXF","SKXY4BWMKBJCPS7Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","US West (N. California)","AWS Region","Asia Pacific (Sydney)","AWS Region","USW1-APS2-AWS-In-ABytes","",
"TNP8E8RESQ4C9VBT","JRTCKXETXF","TNP8E8RESQ4C9VBT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Mumbai)","AWS Region","Asia Pacific (Singapore)","AWS Region","APS3-APS1-AWS-Out-ABytes","",
"B36TB4HQKCE3PSVX","JRTCKXETXF","B36TB4HQKCE3PSVX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Mumbai) data transfer from US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","Asia Pacific (Mumbai)","AWS Region","US East (N. Virginia)","AWS Region","APS3-USE1-AWS-In-Bytes","",
"ZDJAAZS4PSPXGDEU","JRTCKXETXF","ZDJAAZS4PSPXGDEU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (London) Amazon S3 accelerated data transfer from Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","EU (London)","AWS Region","Canada (Central)","AWS Region","EUW2-CAN1-AWS-In-ABytes","",
